Call Received Date/Time,Incident ID,How Call was Rec'd,Nature Code Description,Location Address,Report Number Assigned to Event,Closing Disposition or Cancel Code
3/5/2023 05:08PM,230301571,PHONE,MOTORIST ASSISTANCE,S DUFF AVE/US HIGHWAY 30 RAMP,NA,UTL
3/5/2023 04:07PM,230301558,PHONE,GENERAL ALARM BANK / RESIDENTI,1402 MEADOWLANE AVE,NA,NBA
3/5/2023 03:37PM,230301549,PHONE,THEFT / FRAUD / FORGERY,3105 GRAND AVE,23000822,ARR
3/5/2023 03:33PM,230301547,PHONE,TRESPASS,1404 S DUFF AVE,NA,ASC
3/5/2023 03:29PM,230301546,PHONE,DISORDERLY CONDUCT,4733-313 TORONTO ST,NA,NOR
3/5/2023 03:09PM,230301543,PHONE,CIVIL MATTER,216-7 S KELLOGG AVE,NA,ASC
3/5/2023 03:06PM,230301541,PHONE,MEDICAL ASSIST/AMBULANCE CALL,4717-105 MORTENSEN RD,NA,NRSP
3/5/2023 02:28PM,230301535,W911,MEDICAL ASSIST/AMBULANCE CALL,4717-105 MORTENSEN RD,NA,NRSP
3/5/2023 02:21PM,230301533,SELF,TRAFFIC STOP / ENFORCEMENT,1200-BLK LINCOLN WAY,NA,CIT
3/5/2023 02:03PM,230301529,PHONE,MEDICAL ASSIST/AMBULANCE CALL,700 SE 16TH ST,NA,NRSP
3/5/2023 01:44PM,230301527,PHONE,SUSPICIOUS PERSON/VEH/ACTIVITY,122 HAYWARD AVE,NA,UTL
3/5/2023 01:10PM,230301517,PHONE,MEDICAL ASSIST/AMBULANCE CALL,3115-225 ROY KEY AVE,NA,NRSP
3/5/2023 12:58PM,230301513,W911,MOTOR VEH CRASH/PROP DAMAGE,LINCOLN WAY/COLORADO AVE,23000821,RPT
3/5/2023 12:31PM,230301510,PHONE,CIVIL MATTER,1316-2 S DUFF AVE,23000819,RPT
3/5/2023 12:18PM,230301509,PHONE,VANDALISM / CRIMINAL MISCHIEF,217 ASH AVE,23000820,RPT
3/5/2023 11:03AM,230301506,PHONE,HARASSMENT,2507 SE 16TH ST,NA,NOR
3/5/2023 10:51AM,230301500,W911,MEDICAL ASSIST/AMBULANCE CALL,3801 TORONTO ST,NA,NRSP
3/5/2023 10:43AM,230301494,E911,MEDICAL ASSIST/AMBULANCE CALL,2210 HAMILTON DR,NA,NRSP
3/5/2023 10:24AM,230301491,W911,RECKLESS DRIVER,LINCOLN WAY/UNIVERSITY BLVD,NA,UTL
3/5/2023 08:23AM,230301469,W911,MEDICAL ASSIST/AMBULANCE CALL,225 PARKRIDGE CIR,NA,NRSP
